origin_id,destination_id,origin,destination,origin_station,destination_station
19,35,HAYW,EMBR,Hayward,Embarcadero
19,36,HAYW,MONT,Hayward,Montgomery Street
19,37,HAYW,POWL,Hayward,Powell Street
19,38,HAYW,CIVC,Hayward,Civic Center
19,39,HAYW,16TH,Hayward,16th Street Mission
19,40,HAYW,24TH,Hayward,24th Street Mission
19,41,HAYW,GLEN,Hayward,Glen Park
19,42,HAYW,BALB,Hayward,Balboa Park
19,43,HAYW,DALY,Hayward,Daly City
19,44,HAYW,OAKL,Hayward,Oakland City Center/12th St
19,45,HAYW,WARM,Hayward,Warm Springs/South Fremont
19,46,HAYW,MLPT,Hayward,Milpitas
19,47,HAYW,BERY,Hayward,Berryessa/North San Jose
19,48,HAYW,PCTR,Hayward,Pittsburg Center
19,49,HAYW,ANTC,Hayward,Antioch
20,0,SHAY,SSAN,South Hayward,South San Francisco
20,1,SHAY,SBRN,South Hayward,San Bruno
20,2,SHAY,SFIA,South Hayward,San Francisco International Airport
20,3,SHAY,MLBR,South Hayward,Millbrae
20,4,SHAY,WDUB,South Hayward,West Dublin/Pleasanton
20,5,SHAY,RICH,South Hayward,Richmond
20,6,SHAY,DELN,South Hayward,Del Norte
20,7,SHAY,PLZA,South Hayward,El Cerrito Plaza
20,8,SHAY,NBRK,South Hayward,North Berkeley
20,9,SHAY,DBRK,South Hayward,Downtown Berkeley
20,10,SHAY,ASHB,South Hayward,Ashby
20,11,SHAY,MCAR,South Hayward,MacArthur
20,12,SHAY,19TH,South Hayward,19th Street Oakland
20,13,SHAY,12TH,South Hayward,12th Street Oakland
20,14,SHAY,LAKE,South Hayward,Lake Merritt
20,15,SHAY,FTVL,South Hayward,Fruitvale
20,16,SHAY,COLS,South Hayward,Coliseum
20,17,SHAY,SANL,South Hayward,San Leandro
20,18,SHAY,BAYF,South Hayward,Bay Fair
20,19,SHAY,HAYW,South Hayward,Hayward
20,20,SHAY,SHAY,South Hayward,South Hayward
20,21,SHAY,UCTY,South Hayward,Union City
20,22,SHAY,FRMT,South Hayward,Fremont
20,23,SHAY,CAST,South Hayward,Castro Valley
20,24,SHAY,DUBL,South Hayward,Dublin/Pleasanton
20,25,SHAY,PITT,South Hayward,Pittsburg/Bay Point
20,26,SHAY,NCON,South Hayward,North Concord/Martinez
20,27,SHAY,COLM,South Hayward,Colma
20,28,SHAY,CONC,South Hayward,Concord
20,29,SHAY,PHIL,South Hayward,Pleasant Hill
20,30,SHAY,WCRK,South Hayward,Walnut Creek
20,31,SHAY,LAFY,South Hayward,Lafayette
20,32,SHAY,ORIN,South Hayward,Orinda
20,33,SHAY,ROCK,South Hayward,Rockridge
20,34,SHAY,WOAK,South Hayward,West Oakland
20,35,SHAY,EMBR,South Hayward,Embarcadero
20,36,SHAY,MONT,South Hayward,Montgomery Street
20,37,SHAY,POWL,South Hayward,Powell Street
20,38,SHAY,CIVC,South Hayward,Civic Center
20,39,SHAY,16TH,South Hayward,16th Street Mission
20,40,SHAY,24TH,South Hayward,24th Street Mission
20,41,SHAY,GLEN,South Hayward,Glen Park
20,42,SHAY,BALB,South Hayward,Balboa Park
20,43,SHAY,DALY,South Hayward,Daly City
20,44,SHAY,OAKL,South Hayward,Oakland City Center/12th St
20,45,SHAY,WARM,South Hayward,Warm Springs/South Fremont
20,46,SHAY,MLPT,South Hayward,Milpitas
20,47,SHAY,BERY,South Hayward,Berryessa/North San Jose
20,48,SHAY,PCTR,South Hayward,Pittsburg Center
20,49,SHAY,ANTC,South Hayward,Antioch
21,0,UCTY,SSAN,Union City,South San Francisco
21,1,UCTY,SBRN,Union City,San Bruno
21,2,UCTY,SFIA,Union City,San Francisco International Airport
21,3,UCTY,MLBR,Union City,Millbrae
21,4,UCTY,WDUB,Union City,West Dublin/Pleasanton
21,5,UCTY,RICH,Union City,Richmond
21,6,UCTY,DELN,Union City,Del Norte
21,7,UCTY,PLZA,Union City,El Cerrito Plaza
21,8,UCTY,NBRK,Union City,North Berkeley
21,9,UCTY,DBRK,Union City,Downtown Berkeley
21,10,UCTY,ASHB,Union City,Ashby
21,11,UCTY,MCAR,Union City,MacArthur
21,12,UCTY,19TH,Union City,19th Street Oakland
21,13,UCTY,12TH,Union City,12th Street Oakland
21,14,UCTY,LAKE,Union City,Lake Merritt
21,15,UCTY,FTVL,Union City,Fruitvale
21,16,UCTY,COLS,Union City,Coliseum
21,17,UCTY,SANL,Union City,San Leandro
21,18,UCTY,BAYF,Union City,Bay Fair
21,19,UCTY,HAYW,Union City,Hayward
21,20,UCTY,SHAY,Union City,South Hayward
21,21,UCTY,UCTY,Union City,Union City
21,22,UCTY,FRMT,Union City,Fremont
21,23,UCTY,CAST,Union City,Castro Valley
21,24,UCTY,DUBL,Union City,Dublin/Pleasanton
21,25,UCTY,PITT,Union City,Pittsburg/Bay Point
21,26,UCTY,NCON,Union City,North Concord/Martinez
21,27,UCTY,COLM,Union City,Colma
21,28,UCTY,CONC,Union City,Concord
21,29,UCTY,PHIL,Union City,Pleasant Hill
21,30,UCTY,WCRK,Union City,Walnut Creek
21,31,UCTY,LAFY,Union City,Lafayette
21,32,UCTY,ORIN,Union City,Orinda
21,33,UCTY,ROCK,Union City,Rockridge
21,34,UCTY,WOAK,Union City,West Oakland
21,35,UCTY,EMBR,Union City,Embarcadero
21,36,UCTY,MONT,Union City,Montgomery Street
21,37,UCTY,POWL,Union City,Powell Street
21,38,UCTY,CIVC,Union City,Civic Center
21,39,UCTY,16TH,Union City,16th Street Mission
21,40,UCTY,24TH,Union City,24th Street Mission
21,41,UCTY,GLEN,Union City,Glen Park
21,42,UCTY,BALB,Union City,Balboa Park
21,43,UCTY,DALY,Union City,Daly City
21,44,UCTY,OAKL,Union City,Oakland City Center/12th St
21,45,UCTY,WARM,Union City,Warm Springs/South Fremont
21,46,UCTY,MLPT,Union City,Milpitas
21,47,UCTY,BERY,Union City,Berryessa/North San Jose
21,48,UCTY,PCTR,Union City,Pittsburg Center
21,49,UCTY,ANTC,Union City,Antioch
22,0,FRMT,SSAN,Fremont,South San Francisco
22,1,FRMT,SBRN,Fremont,San Bruno
22,2,FRMT,SFIA,Fremont,San Francisco International Airport
22,3,FRMT,MLBR,Fremont,Millbrae
22,4,FRMT,WDUB,Fremont,West Dublin/Pleasanton
22,5,FRMT,RICH,Fremont,Richmond
22,6,FRMT,DELN,Fremont,Del Norte
22,7,FRMT,PLZA,Fremont,El Cerrito Plaza
22,8,FRMT,NBRK,Fremont,North Berkeley
22,9,FRMT,DBRK,Fremont,Downtown Berkeley
22,10,FRMT,ASHB,Fremont,Ashby
22,11,FRMT,MCAR,Fremont,MacArthur
22,12,FRMT,19TH,Fremont,19th Street Oakland
22,13,FRMT,12TH,Fremont,12th Street Oakland
22,14,FRMT,LAKE,Fremont,Lake Merritt
22,15,FRMT,FTVL,Fremont,Fruitvale
22,16,FRMT,COLS,Fremont,Coliseum
22,17,FRMT,SANL,Fremont,San Leandro
22,18,FRMT,BAYF,Fremont,Bay Fair
22,19,FRMT,HAYW,Fremont,Hayward
22,20,FRMT,SHAY,Fremont,South Hayward
22,21,FRMT,UCTY,Fremont,Union City
22,22,FRMT,FRMT,Fremont,Fremont
22,23,FRMT,CAST,Fremont,Castro Valley
22,24,FRMT,DUBL,Fremont,Dublin/Pleasanton
22,25,FRMT,PITT,Fremont,Pittsburg/Bay Point
22,26,FRMT,NCON,Fremont,North Concord/Martinez
22,27,FRMT,COLM,Fremont,Colma
22,28,FRMT,CONC,Fremont,Concord
22,29,FRMT,PHIL,Fremont,Pleasant Hill
22,30,FRMT,WCRK,Fremont,Walnut Creek
22,31,FRMT,LAFY,Fremont,Lafayette
22,32,FRMT,ORIN,Fremont,Orinda
22,33,FRMT,ROCK,Fremont,Rockridge
22,34,FRMT,WOAK,Fremont,West Oakland
22,35,FRMT,EMBR,Fremont,Embarcadero
22,36,FRMT,MONT,Fremont,Montgomery Street
22,37,FRMT,POWL,Fremont,Powell Street
22,38,FRMT,CIVC,Fremont,Civic Center
22,39,FRMT,16TH,Fremont,16th Street Mission
22,40,FRMT,24TH,Fremont,24th Street Mission
22,41,FRMT,GLEN,Fremont,Glen Park
22,42,FRMT,BALB,Fremont,Balboa Park
22,43,FRMT,DALY,Fremont,Daly City
22,44,FRMT,OAKL,Fremont,Oakland City Center/12th St
22,45,FRMT,WARM,Fremont,Warm Springs/South Fremont
22,46,FRMT,MLPT,Fremont,Milpitas
22,47,FRMT,BERY,Fremont,Berryessa/North San Jose
22,48,FRMT,PCTR,Fremont,Pittsburg Center
22,49,FRMT,ANTC,Fremont,Antioch
23,0,CAST,SSAN,Castro Valley,South San Francisco
23,1,CAST,SBRN,Castro Valley,San Bruno
23,2,CAST,SFIA,Castro Valley,San Francisco International Airport
23,3,CAST,MLBR,Castro Valley,Millbrae
23,4,CAST,WDUB,Castro Valley,West Dublin/Pleasanton
23,5,CAST,RICH,Castro Valley,Richmond
23,6,CAST,DELN,Castro Valley,Del Norte
23,7,CAST,PLZA,Castro Valley,El Cerrito Plaza
23,8,CAST,NBRK,Castro Valley,North Berkeley
23,9,CAST,DBRK,Castro Valley,Downtown Berkeley
23,10,CAST,ASHB,Castro Valley,Ashby
23,11,CAST,MCAR,Castro Valley,MacArthur
23,12,CAST,19TH,Castro Valley,19th Street Oakland
23,13,CAST,12TH,Castro Valley,12th Street Oakland
23,14,CAST,LAKE,Castro Valley,Lake Merritt
23,15,CAST,FTVL,Castro Valley,Fruitvale
23,16,CAST,COLS,Castro Valley,Coliseum
23,17,CAST,SANL,Castro Valley,San Leandro
23,18,CAST,BAYF,Castro Valley,Bay Fair
23,19,CAST,HAYW,Castro Valley,Hayward
23,20,CAST,SHAY,Castro Valley,South Hayward
23,21,CAST,UCTY,Castro Valley,Union City
23,22,CAST,FRMT,Castro Valley,Fremont
23,23,CAST,CAST,Castro Valley,Castro Valley
23,24,CAST,DUBL,Castro Valley,Dublin/Pleasanton
23,25,CAST,PITT,Castro Valley,Pittsburg/Bay Point
23,26,CAST,NCON,Castro Valley,North Concord/Martinez
23,27,CAST,COLM,Castro Valley,Colma
23,28,CAST,CONC,Castro Valley,Concord
23,29,CAST,PHIL,Castro Valley,Pleasant Hill
23,30,CAST,WCRK,Castro Valley,Walnut Creek
23,31,CAST,LAFY,Castro Valley,Lafayette
23,32,CAST,ORIN,Castro Valley,Orinda
23,33,CAST,ROCK,Castro Valley,Rockridge
23,34,CAST,WOAK,Castro Valley,West Oakland
23,35,CAST,EMBR,Castro Valley,Embarcadero
23,36,CAST,MONT,Castro Valley,Montgomery Street
23,37,CAST,POWL,Castro Valley,Powell Street
23,38,CAST,CIVC,Castro Valley,Civic Center
23,39,CAST,16TH,Castro Valley,16th Street Mission
23,40,CAST,24TH,Castro Valley,24th Street Mission
23,41,CAST,GLEN,Castro Valley,Glen Park
23,42,CAST,BALB,Castro Valley,Balboa Park
23,43,CAST,DALY,Castro Valley,Daly City
23,44,CAST,OAKL,Castro Valley,Oakland City Center/12th St
23,45,CAST,WARM,Castro Valley,Warm Springs/South Fremont
23,46,CAST,MLPT,Castro Valley,Milpitas
23,47,CAST,BERY,Castro Valley,Berryessa/North San Jose
23,48,CAST,PCTR,Castro Valley,Pittsburg Center
23,49,CAST,ANTC,Castro Valley,Antioch
24,0,DUBL,SSAN,Dublin/Pleasanton,South San Francisco
24,1,DUBL,SBRN,Dublin/Pleasanton,San Bruno
24,2,DUBL,SFIA,Dublin/Pleasanton,San Francisco International Airport
24,3,DUBL,MLBR,Dublin/Pleasanton,Millbrae
24,4,DUBL,WDUB,Dublin/Pleasanton,West Dublin/Pleasanton
24,5,DUBL,RICH,Dublin/Pleasanton,Richmond
24,6,DUBL,DELN,Dublin/Pleasanton,Del Norte
24,7,DUBL,PLZA,Dublin/Pleasanton,El Cerrito Plaza
24,8,DUBL,NBRK,Dublin/Pleasanton,North Berkeley
24,9,DUBL,DBRK,Dublin/Pleasanton,Downtown Berkeley
24,10,DUBL,ASHB,Dublin/Pleasanton,Ashby
24,11,DUBL,MCAR,Dublin/Pleasanton,MacArthur
24,12,DUBL,19TH,Dublin/Pleasanton,19th Street Oakland
24,13,DUBL,12TH,Dublin/Pleasanton,12th Street Oakland
24,14,DUBL,LAKE,Dublin/Pleasanton,Lake Merritt
24,15,DUBL,FTVL,Dublin/Pleasanton,Fruitvale
24,16,DUBL,COLS,Dublin/Pleasanton,Coliseum
24,17,DUBL,SANL,Dublin/Pleasanton,San Leandro
24,18,DUBL,BAYF,Dublin/Pleasanton,Bay Fair
24,19,DUBL,HAYW,Dublin/Pleasanton,Hayward
24,20,DUBL,SHAY,Dublin/Pleasanton,South Hayward
24,21,DUBL,UCTY,Dublin/Pleasanton,Union City
24,22,DUBL,FRMT,Dublin/Pleasanton,Fremont
24,23,DUBL,CAST,Dublin/Pleasanton,Castro Valley
24,24,DUBL,DUBL,Dublin/Pleasanton,Dublin/Pleasanton
24,25,DUBL,PITT,Dublin/Pleasanton,Pittsburg/Bay Point
24,26,DUBL,NCON,Dublin/Pleasanton,North Concord/Martinez
24,27,DUBL,COLM,Dublin/Pleasanton,Colma
24,28,DUBL,CONC,Dublin/Pleasanton,Concord
24,29,DUBL,PHIL,Dublin/Pleasanton,Pleasant Hill
24,30,DUBL,WCRK,Dublin/Pleasanton,Walnut Creek
24,31,DUBL,LAFY,Dublin/Pleasanton,Lafayette
24,32,DUBL,ORIN,Dublin/Pleasanton,Orinda
24,33,DUBL,ROCK,Dublin/Pleasanton,Rockridge
24,34,DUBL,WOAK,Dublin/Pleasanton,West Oakland
24,35,DUBL,EMBR,Dublin/Pleasanton,Embarcadero
24,36,DUBL,MONT,Dublin/Pleasanton,Montgomery Street
24,37,DUBL,POWL,Dublin/Pleasanton,Powell Street
24,38,DUBL,CIVC,Dublin/Pleasanton,Civic Center
24,39,DUBL,16TH,Dublin/Pleasanton,16th Street Mission
24,40,DUBL,24TH,Dublin/Pleasanton,24th Street Mission
24,41,DUBL,GLEN,Dublin/Pleasanton,Glen Park
24,42,DUBL,BALB,Dublin/Pleasanton,Balboa Park
24,43,DUBL,DALY,Dublin/Pleasanton,Daly City
24,44,DUBL,OAKL,Dublin/Pleasanton,Oakland City Center/12th St
24,45,DUBL,WARM,Dublin/Pleasanton,Warm Springs/South Fremont
24,46,DUBL,MLPT,Dublin/Pleasanton,Milpitas
24,47,DUBL,BERY,Dublin/Pleasanton,Berryessa/North San Jose
24,48,DUBL,PCTR,Dublin/Pleasanton,Pittsburg Center
24,49,DUBL,ANTC,Dublin/Pleasanton,Antioch
25,0,PITT,SSAN,Pittsburg/Bay Point,South San Francisco
25,1,PITT,SBRN,Pittsburg/Bay Point,San Bruno
25,2,PITT,SFIA,Pittsburg/Bay Point,San Francisco International Airport
25,3,PITT,MLBR,Pittsburg/Bay Point,Millbrae
25,4,PITT,WDUB,Pittsburg/Bay Point,West Dublin/Pleasanton
25,5,PITT,RICH,Pittsburg/Bay Point,Richmond
25,6,PITT,DELN,Pittsburg/Bay Point,Del Norte
25,7,PITT,PLZA,Pittsburg/Bay Point,El Cerrito Plaza
25,8,PITT,NBRK,Pittsburg/Bay Point,North Berkeley
25,9,PITT,DBRK,Pittsburg/Bay Point,Downtown Berkeley
25,10,PITT,ASHB,Pittsburg/Bay Point,Ashby
25,11,PITT,MCAR,Pittsburg/Bay Point,MacArthur
25,12,PITT,19TH,Pittsburg/Bay Point,19th Street Oakland
25,13,PITT,12TH,Pittsburg/Bay Point,12th Street Oakland
25,14,PITT,LAKE,Pittsburg/Bay Point,Lake Merritt
25,15,PITT,FTVL,Pittsburg/Bay Point,Fruitvale
25,16,PITT,COLS,Pittsburg/Bay Point,Coliseum
25,17,PITT,SANL,Pittsburg/Bay Point,San Leandro
25,18,PITT,BAYF,Pittsburg/Bay Point,Bay Fair
25,19,PITT,HAYW,Pittsburg/Bay Point,Hayward
25,20,PITT,SHAY,Pittsburg/Bay Point,South Hayward
25,21,PITT,UCTY,Pittsburg/Bay Point,Union City
25,22,PITT,FRMT,Pittsburg/Bay Point,Fremont
25,23,PITT,CAST,Pittsburg/Bay Point,Castro Valley
25,24,PITT,DUBL,Pittsburg/Bay Point,Dublin/Pleasanton
25,25,PITT,PITT,Pittsburg/Bay Point,Pittsburg/Bay Point
25,26,PITT,NCON,Pittsburg/Bay Point,North Concord/Martinez
25,27,PITT,COLM,Pittsburg/Bay Point,Colma
25,28,PITT,CONC,Pittsburg/Bay Point,Concord
25,29,PITT,PHIL,Pittsburg/Bay Point,Pleasant Hill
25,30,PITT,WCRK,Pittsburg/Bay Point,Walnut Creek
25,31,PITT,LAFY,Pittsburg/Bay Point,Lafayette
25,32,PITT,ORIN,Pittsburg/Bay Point,Orinda
25,33,PITT,ROCK,Pittsburg/Bay Point,Rockridge
25,34,PITT,WOAK,Pittsburg/Bay Point,West Oakland
25,35,PITT,EMBR,Pittsburg/Bay Point,Embarcadero
25,36,PITT,MONT,Pittsburg/Bay Point,Montgomery Street
25,37,PITT,POWL,Pittsburg/Bay Point,Powell Street
25,38,PITT,CIVC,Pittsburg/Bay Point,Civic Center
25,39,PITT,16TH,Pittsburg/Bay Point,16th Street Mission
25,40,PITT,24TH,Pittsburg/Bay Point,24th Street Mission
25,41,PITT,GLEN,Pittsburg/Bay Point,Glen Park
25,42,PITT,BALB,Pittsburg/Bay Point,Balboa Park
25,43,PITT,DALY,Pittsburg/Bay Point,Daly City
25,44,PITT,OAKL,Pittsburg/Bay Point,Oakland City Center/12th St
25,45,PITT,WARM,Pittsburg/Bay Point,Warm Springs/South Fremont
25,46,PITT,MLPT,Pittsburg/Bay Point,Milpitas
25,47,PITT,BERY,Pittsburg/Bay Point,Berryessa/North San Jose
25,48,PITT,PCTR,Pittsburg/Bay Point,Pittsburg Center
25,49,PITT,ANTC,Pittsburg/Bay Point,Antioch
26,0,NCON,SSAN,North Concord/Martinez,South San Francisco
26,1,NCON,SBRN,North Concord/Martinez,San Bruno
26,2,NCON,SFIA,North Concord/Martinez,San Francisco International Airport
26,3,NCON,MLBR,North Concord/Martinez,Millbrae
26,4,NCON,WDUB,North Concord/Martinez,West Dublin/Pleasanton
26,5,NCON,RICH,North Concord/Martinez,Richmond
26,6,NCON,DELN,North Concord/Martinez,Del Norte
26,7,NCON,PLZA,North Concord/Martinez,El Cerrito Plaza
26,8,NCON,NBRK,North Concord/Martinez,North Berkeley
26,9,NCON,DBRK,North Concord/Martinez,Downtown Berkeley
26,10,NCON,ASHB,North Concord/Martinez,Ashby
26,11,NCON,MCAR,North Concord/Martinez,MacArthur
26,12,NCON,19TH,North Concord/Martinez,19th Street Oakland
26,13,NCON,12TH,North Concord/Martinez,12th Street Oakland
26,14,NCON,LAKE,North Concord/Martinez,Lake Merritt
26,15,NCON,FTVL,North Concord/Martinez,Fruitvale
26,16,NCON,COLS,North Concord/Martinez,Coliseum
26,17,NCON,SANL,North Concord/Martinez,San Leandro
26,18,NCON,BAYF,North Concord/Martinez,Bay Fair
26,19,NCON,HAYW,North Concord/Martinez,Hayward
26,20,NCON,SHAY,North Concord/Martinez,South Hayward
26,21,NCON,UCTY,North Concord/Martinez,Union City
26,22,NCON,FRMT,North Concord/Martinez,Fremont
26,23,NCON,CAST,North Concord/Martinez,Castro Valley
26,24,NCON,DUBL,North Concord/Martinez,Dublin/Pleasanton
26,25,NCON,PITT,North Concord/Martinez,Pittsburg/Bay Point
26,26,NCON,NCON,North Concord/Martinez,North Concord/Martinez
26,27,NCON,COLM,North Concord/Martinez,Colma
26,28,NCON,CONC,North Concord/Martinez,Concord
26,29,NCON,PHIL,North Concord/Martinez,Pleasant Hill
26,30,NCON,WCRK,North Concord/Martinez,Walnut Creek
26,31,NCON,LAFY,North Concord/Martinez,Lafayette
26,32,NCON,ORIN,North Concord/Martinez,Orinda
26,33,NCON,ROCK,North Concord/Martinez,Rockridge
26,34,NCON,WOAK,North Concord/Martinez,West Oakland
26,35,NCON,EMBR,North Concord/Martinez,Embarcadero
26,36,NCON,MONT,North Concord/Martinez,Montgomery Street
26,37,NCON,POWL,North Concord/Martinez,Powell Street
26,38,NCON,CIVC,North Concord/Martinez,Civic Center
26,39,NCON,16TH,North Concord/Martinez,16th Street Mission
26,40,NCON,24TH,North Concord/Martinez,24th Street Mission
26,41,NCON,GLEN,North Concord/Martinez,Glen Park
26,42,NCON,BALB,North Concord/Martinez,Balboa Park
26,43,NCON,DALY,North Concord/Martinez,Daly City
26,44,NCON,OAKL,North Concord/Martinez,Oakland City Center/12th St
26,45,NCON,WARM,North Concord/Martinez,Warm Springs/South Fremont
26,46,NCON,MLPT,North Concord/Martinez,Milpitas
26,47,NCON,BERY,North Concord/Martinez,Berryessa/North San Jose
26,48,NCON,PCTR,North Concord/Martinez,Pittsburg Center
26,49,NCON,ANTC,North Concord/Martinez,Antioch
27,0,COLM,SSAN,Colma,South San Francisco
27,1,COLM,SBRN,Colma,San Bruno
27,2,COLM,SFIA,Colma,San Francisco International Airport
27,3,COLM,MLBR,Colma,Millbrae
27,4,COLM,WDUB,Colma,West Dublin/Pleasanton
27,5,COLM,RICH,Colma,Richmond
27,6,COLM,DELN,Colma,Del Norte
27,7,COLM,PLZA,Colma,El Cerrito Plaza
27,8,COLM,NBRK,Colma,North Berkeley
27,9,COLM,DBRK,Colma,Downtown Berkeley
27,10,COLM,ASHB,Colma,Ashby
27,11,COLM,MCAR,Colma,MacArthur
27,12,COLM,19TH,Colma,19th Street Oakland
27,13,COLM,12TH,Colma,12th Street Oakland
27,14,COLM,LAKE,Colma,Lake Merritt
27,15,COLM,FTVL,Colma,Fruitvale
27,16,COLM,COLS,Colma,Coliseum
27,17,COLM,SANL,Colma,San Leandro
27,18,COLM,BAYF,Colma,Bay Fair
27,19,COLM,HAYW,Colma,Hayward
27,20,COLM,SHAY,Colma,South Hayward
27,21,COLM,UCTY,Colma,Union City
27,22,COLM,FRMT,Colma,Fremont
27,23,COLM,CAST,Colma,Castro Valley
27,24,COLM,DUBL,Colma,Dublin/Pleasanton
27,25,COLM,PITT,Colma,Pittsburg/Bay Point
27,26,COLM,NCON,Colma,North Concord/Martinez
27,27,COLM,COLM,Colma,Colma
27,28,COLM,CONC,Colma,Concord
27,29,COLM,PHIL,Colma,Pleasant Hill
27,30,COLM,WCRK,Colma,Walnut Creek
27,31,COLM,LAFY,Colma,Lafayette
27,32,COLM,ORIN,Colma,Orinda
27,33,COLM,ROCK,Colma,Rockridge
27,34,COLM,WOAK,Colma,West Oakland
27,35,COLM,EMBR,Colma,Embarcadero
27,36,COLM,MONT,Colma,Montgomery Street
27,37,COLM,POWL,Colma,Powell Street
27,38,COLM,CIVC,Colma,Civic Center
27,39,COLM,16TH,Colma,16th Street Mission
27,40,COLM,24TH,Colma,24th Street Mission
27,41,COLM,GLEN,Colma,Glen Park
27,42,COLM,BALB,Colma,Balboa Park
27,43,COLM,DALY,Colma,Daly City
27,44,COLM,OAKL,Colma,Oakland City Center/12th St
27,45,COLM,WARM,Colma,Warm Springs/South Fremont
27,46,COLM,MLPT,Colma,Milpitas
27,47,COLM,BERY,Colma,Berryessa/North San Jose
27,48,COLM,PCTR,Colma,Pittsburg Center
27,49,COLM,ANTC,Colma,Antioch
28,0,CONC,SSAN,Concord,South San Francisco
28,1,CONC,SBRN,Concord,San Bruno
28,2,CONC,SFIA,Concord,San Francisco International Airport
28,3,CONC,MLBR,Concord,Millbrae
28,4,CONC,WDUB,Concord,West Dublin/Pleasanton
28,5,CONC,RICH,Concord,Richmond
28,6,CONC,DELN,Concord,Del Norte
28,7,CONC,PLZA,Concord,El Cerrito Plaza
28,8,CONC,NBRK,Concord,North Berkeley
28,9,CONC,DBRK,Concord,Downtown Berkeley
28,10,CONC,ASHB,Concord,Ashby
28,11,CONC,MCAR,Concord,MacArthur
28,12,CONC,19TH,Concord,19th Street Oakland
28,13,CONC,12TH,Concord,12th Street Oakland
28,14,CONC,LAKE,Concord,Lake Merritt
28,15,CONC,FTVL,Concord,Fruitvale
28,16,CONC,COLS,Concord,Coliseum
28,17,CONC,SANL,Concord,San Leandro
28,18,CONC,BAYF,Concord,Bay Fair
28,19,CONC,HAYW,Concord,Hayward
28,20,CONC,SHAY,Concord,South Hayward
28,21,CONC,UCTY,Concord,Union City
28,22,CONC,FRMT,Concord,Fremont
28,23,CONC,CAST,Concord,Castro Valley
28,24,CONC,DUBL,Concord,Dublin/Pleasanton
28,25,CONC,PITT,Concord,Pittsburg/Bay Point
28,26,CONC,NCON,Concord,North Concord/Martinez
28,27,CONC,COLM,Concord,Colma
28,28,CONC,CONC,Concord,Concord
28,29,CONC,PHIL,Concord,Pleasant Hill
28,30,CONC,WCRK,Concord,Walnut Creek
28,31,CONC,LAFY,Concord,Lafayette
28,32,CONC,ORIN,Concord,Orinda
28,33,CONC,ROCK,Concord,Rockridge
28,34,CONC,WOAK,Concord,West Oakland
28,35,CONC,EMBR,Concord,Embarcadero
28,36,CONC,MONT,Concord,Montgomery Street
28,37,CONC,POWL,Concord,Powell Street
28,38,CONC,CIVC,Concord,Civic Center
28,39,CONC,16TH,Concord,16th Street Mission
28,40,CONC,24TH,Concord,24th Street Mission
28,41,CONC,GLEN,Concord,Glen Park
28,42,CONC,BALB,Concord,Balboa Park
28,43,CONC,DALY,Concord,Daly City
28,44,CONC,OAKL,Concord,Oakland City Center/12th St
28,45,CONC,WARM,Concord,Warm Springs/South Fremont
28,46,CONC,MLPT,Concord,Milpitas
28,47,CONC,BERY,Concord,Berryessa/North San Jose
28,48,CONC,PCTR,Concord,Pittsburg Center
28,49,CONC,ANTC,Concord,Antioch
29,0,PHIL,SSAN,Pleasant Hill,South San Francisco
29,1,PHIL,SBRN,Pleasant Hill,San Bruno
29,2,PHIL,SFIA,Pleasant Hill,San Francisco International Airport
29,3,PHIL,MLBR,Pleasant Hill,Millbrae
29,4,PHIL,WDUB,Pleasant Hill,West Dublin/Pleasanton
29,5,PHIL,RICH,Pleasant Hill,Richmond
29,6,PHIL,DELN,Pleasant Hill,Del Norte
29,7,PHIL,PLZA,Pleasant Hill,El Cerrito Plaza
29,8,PHIL,NBRK,Pleasant Hill,North Berkeley
29,9,PHIL,DBRK,Pleasant Hill,Downtown Berkeley
29,10,PHIL,ASHB,Pleasant Hill,Ashby
29,11,PHIL,MCAR,Pleasant Hill,MacArthur
29,12,PHIL,19TH,Pleasant Hill,19th Street Oakland
29,13,PHIL,12TH,Pleasant Hill,12th Street Oakland
29,14,PHIL,LAKE,Pleasant Hill,Lake Merritt
29,15,PHIL,FTVL,Pleasant Hill,Fruitvale
29,16,PHIL,COLS,Pleasant Hill,Coliseum
29,17,PHIL,SANL,Pleasant Hill,San Leandro
29,18,PHIL,BAYF,Pleasant Hill,Bay Fair
29,19,PHIL,HAYW,Pleasant Hill,Hayward
29,20,PHIL,SHAY,Pleasant Hill,South Hayward
29,21,PHIL,UCTY,Pleasant Hill,Union City
29,22,PHIL,FRMT,Pleasant Hill,Fremont
29,23,PHIL,CAST,Pleasant Hill,Castro Valley
29,24,PHIL,DUBL,Pleasant Hill,Dublin/Pleasanton
29,25,PHIL,PITT,Pleasant Hill,Pittsburg/Bay Point
29,26,PHIL,NCON,Pleasant Hill,North Concord/Martinez
29,27,PHIL,COLM,Pleasant Hill,Colma
29,28,PHIL,CONC,Pleasant Hill,Concord
29,29,PHIL,PHIL,Pleasant Hill,Pleasant Hill
29,30,PHIL,WCRK,Pleasant Hill,Walnut Creek
29,31,PHIL,LAFY,Pleasant Hill,Lafayette
29,32,PHIL,ORIN,Pleasant Hill,Orinda
29,33,PHIL,ROCK,Pleasant Hill,Rockridge
29,34,PHIL,WOAK,Pleasant Hill,West Oakland
29,35,PHIL,EMBR,Pleasant Hill,Embarcadero
